GEOID,STATEFP,STATE,COUNTYFP,COUNTY,POP_25OV22,N_HSDIP22,HS_DIP22,SOM_COLL22,ASSO_DEG22,BACH_DEG22,MAST_DEG22,PROF_DEG22,DOCT_DEG22
26099220003,26, Michigan,099, Macomb County,3409,32,657,847,620,856,293,104,0
26099220004,26, Michigan,099, Macomb County,1978,327,446,533,235,270,153,14,0
26099221100,26, Michigan,099, Macomb County,4936,255,1233,1625,725,750,285,63,0
26099221200,26, Michigan,099, Macomb County,4365,355,1086,1051,453,887,455,30,48
26099221500,26, Michigan,099, Macomb County,951,149,326,176,53,113,119,8,7
26099221800,26, Michigan,099, Macomb County,3379,119,906,792,519,596,362,58,27
26099222103,26, Michigan,099, Macomb County,1962,134,510,572,384,312,32,0,18
26099222104,26, Michigan,099, Macomb County,1783,322,506,485,118,347,0,0,5
26099222105,26, Michigan,099, Macomb County,3451,63,720,842,520,663,536,89,18
26099222106,26, Michigan,099, Macomb County,3037,156,910,615,498,619,194,26,19
26099222500,26, Michigan,099, Macomb County,2936,142,883,677,303,533,283,87,28
26099222800,26, Michigan,099, Macomb County,2112,173,465,682,329,319,129,15,0
26099223401,26, Michigan,099, Macomb County,5018,206,845,993,405,1220,928,280,141
26099223402,26, Michigan,099, Macomb County,3189,135,813,847,478,628,216,72,0
26099223500,26, Michigan,099, Macomb County,1312,25,449,232,163,285,127,19,12
26099223801,26, Michigan,099, Macomb County,3150,223,576,518,506,814,460,53,0
26099223802,26, Michigan,099, Macomb County,4942,242,876,1137,638,1399,519,83,48
26099223803,26, Michigan,099, Macomb County,2264,10,641,288,345,477,444,20,39
26099223901,26, Michigan,099, Macomb County,2802,163,451,446,467,722,418,123,12
26099223902,26, Michigan,099, Macomb County,2973,107,959,688,314,546,285,22,52
26099224001,26, Michigan,099, Macomb County,5919,404,1224,1138,715,1624,749,49,16
26099224002,26, Michigan,099, Macomb County,2538,127,508,498,259,707,381,58,0
26099224101,26, Michigan,099, Macomb County,2682,81,803,661,231,516,353,37,0
26099224102,26, Michigan,099, Macomb County,2782,157,520,658,464,731,209,33,10
26099224201,26, Michigan,099, Macomb County,2296,143,688,461,212,479,297,16,0
26099224202,26, Michigan,099, Macomb County,3567,597,1445,764,336,336,74,15,0
26099224300,26, Michigan,099, Macomb County,3412,206,916,578,429,821,425,0,37
26099224400,26, Michigan,099, Macomb County,3275,182,947,748,411,629,261,86,11
26099224500,26, Michigan,099, Macomb County,2953,144,659,974,341,539,213,5,78
26099224600,26, Michigan,099, Macomb County,4331,465,1240,961,498,940,227,0,0
26099225100,26, Michigan,099, Macomb County,2303,77,817,536,328,346,129,24,46
26099225200,26, Michigan,099, Macomb County,4696,356,875,635,565,1087,876,268,34
26099225300,26, Michigan,099, Macomb County,3604,240,905,672,302,897,426,110,52
26099225401,26, Michigan,099, Macomb County,3636,145,498,741,381,1060,479,332,0
26099225402,26, Michigan,099, Macomb County,2142,61,198,445,188,756,358,123,13
26099225500,26, Michigan,099, Macomb County,3879,198,947,837,373,825,549,48,102
26099225600,26, Michigan,099, Macomb County,3191,191,732,937,452,597,173,60,49
26099225701,26, Michigan,099, Macomb County,3923,425,1031,439,459,1059,364,0,146
26099225702,26, Michigan,099, Macomb County,999,45,291,299,102,179,78,0,5
26099225800,26, Michigan,099, Macomb County,5083,697,1010,1016,465,1114,531,214,36
26099225900,26, Michigan,099, Macomb County,3801,243,753,999,418,898,399,76,15
26099226101,26, Michigan,099, Macomb County,2274,85,492,452,299,506,372,50,18
26099226102,26, Michigan,099, Macomb County,3049,299,548,644,292,806,398,46,16
26099226400,26, Michigan,099, Macomb County,1865,228,337,368,227,462,187,39,17
26099226700,26, Michigan,099, Macomb County,3841,232,1571,1205,323,349,137,24,0
26099227000,26, Michigan,099, Macomb County,5048,484,914,1495,363,934,709,85,64
26099227300,26, Michigan,099, Macomb County,3455,217,894,755,437,684,371,86,11
26099228000,26, Michigan,099, Macomb County,2774,136,779,528,443,581,171,41,95
26099228100,26, Michigan,099, Macomb County,1266,174,352,388,126,199,27,0,0
26099230000,26, Michigan,099, Macomb County,3802,290,1294,601,294,898,247,122,56
26099230200,26, Michigan,099, Macomb County,3608,112,1009,953,335,797,365,34,3
26099230300,26, Michigan,099, Macomb County,3286,378,916,816,452,450,252,15,7
26099230400,26, Michigan,099, Macomb County,2717,102,811,589,269,672,206,43,25
26099230501,26, Michigan,099, Macomb County,2760,424,966,755,166,353,79,7,10
26099230502,26, Michigan,099, Macomb County,82,0,60,22,0,0,0,0,0
26099230602,26, Michigan,099, Macomb County,4801,630,1063,648,297,1215,510,324,114
26099230603,26, Michigan,099, Macomb County,3167,164,745,775,250,551,513,147,22
26099230604,26, Michigan,099, Macomb County,2560,169,495,471,223,686,398,61,57
26099230700,26, Michigan,099, Macomb County,4047,535,992,805,414,860,344,74,23
26099230800,26, Michigan,099, Macomb County,3815,648,1307,799,300,619,109,33,0
26099230901,26, Michigan,099, Macomb County,3547,288,1157,656,527,653,206,38,22
26099230902,26, Michigan,099, Macomb County,1840,135,662,463,242,244,94,0,0
26099231000,26, Michigan,099, Macomb County,2787,371,662,503,289,684,247,14,17
26099231100,26, Michigan,099, Macomb County,2761,410,821,393,297,566,219,45,10
26099231200,26, Michigan,099, Macomb County,2870,350,788,538,366,516,272,31,9
26099231400,26, Michigan,099, Macomb County,3851,1027,1073,575,324,674,151,16,11
26099231500,26, Michigan,099, Macomb County,3656,702,1017,724,234,689,212,55,23
26099231600,26, Michigan,099, Macomb County,3489,835,804,466,284,638,410,27,25
26099231700,26, Michigan,099, Macomb County,4213,964,1077,727,302,779,285,9,70
26099231800,26, Michigan,099, Macomb County,2903,411,653,497,349,654,303,20,16
26099231900,26, Michigan,099, Macomb County,3980,517,907,771,433,869,433,23,27
26099232000,26, Michigan,099, Macomb County,1831,202,543,436,189,319,104,15,23
26099232100,26, Michigan,099, Macomb County,4732,406,1370,925,410,913,510,118,80
26099232200,26, Michigan,099, Macomb County,3701,472,1308,650,324,611,312,24,0
26099232301,26, Michigan,099, Macomb County,3080,627,971,608,137,425,192,61,59
26099232400,26, Michigan,099, Macomb County,4338,357,1729,637,330,866,371,23,25
26099232500,26, Michigan,099, Macomb County,3357,129,751,709,347,842,430,80,69
26099233000,26, Michigan,099, Macomb County,4136,156,1085,903,553,966,379,33,61
26099240000,26, Michigan,099, Macomb County,2394,453,885,617,197,117,78,47,0
26099240300,26, Michigan,099, Macomb County,2578,153,654,876,323,392,147,33,0
26099240400,26, Michigan,099, Macomb County,3907,185,1188,1126,390,536,415,66,1
26099240500,26, Michigan,099, Macomb County,1873,81,671,364,264,191,302,0,0
26099240601,26, Michigan,099, Macomb County,2485,142,891,578,281,373,170,0,50
26099240602,26, Michigan,099, Macomb County,2329,150,554,520,222,499,283,86,15
26099240700,26, Michigan,099, Macomb County,3240,139,645,823,328,766,376,117,46
26099240801,26, Michigan,099, Macomb County,1316,41,501,229,222,243,80,0,0
26099240802,26, Michigan,099, Macomb County,3180,191,1245,674,378,476,170,15,31
26099240900,26, Michigan,099, Macomb County,1454,104,553,382,165,217,29,4,0
26099241000,26, Michigan,099, Macomb County,3406,293,1449,740,418,325,164,10,7
26099241200,26, Michigan,099, Macomb County,3644,359,1548,832,355,533,17,0,0
26099241300,26, Michigan,099, Macomb County,1614,282,472,377,123,312,48,0,0
26099241400,26, Michigan,099, Macomb County,2634,102,802,854,330,357,155,22,12
26099241500,26, Michigan,099, Macomb County,2552,264,712,636,274,478,164,0,24
26099241600,26, Michigan,099, Macomb County,1715,94,680,530,207,142,29,10,23
26099241700,26, Michigan,099, Macomb County,3214,471,1319,728,320,290,80,0,6
26099241800,26, Michigan,099, Macomb County,3658,145,901,1092,559,834,127,0,0
26099241900,26, Michigan,099, Macomb County,3370,385,1510,863,206,261,128,17,0
26099242001,26, Michigan,099, Macomb County,1036,53,380,300,73,115,100,15,0
26099242002,26, Michigan,099, Macomb County,1636,88,554,396,163,292,93,0,50
26099242003,26, Michigan,099, Macomb County,1965,208,937,271,165,227,109,48,0
26099242100,26, Michigan,099, Macomb County,1664,144,503,526,118,229,56,11,77
26099242500,26, Michigan,099, Macomb County,5361,303,1359,1370,462,1014,743,101,9
26099243000,26, Michigan,099, Macomb County,3241,142,751,822,351,618,460,72,25
26099243501,26, Michigan,099, Macomb County,1880,247,262,432,398,314,176,34,17
26099243502,26, Michigan,099, Macomb County,2794,97,784,1015,202,399,170,127,0
26099244000,26, Michigan,099, Macomb County,1896,80,534,562,245,361,66,23,25
26099245000,26, Michigan,099, Macomb County,2481,300,912,582,309,335,43,0,0
26099245100,26, Michigan,099, Macomb County,2721,262,1067,723,287,245,103,34,0
26099245200,26, Michigan,099, Macomb County,2146,485,837,576,107,107,30,0,4
26099245300,26, Michigan,099, Macomb County,3217,369,925,708,361,566,218,61,9
26099245400,26, Michigan,099, Macomb County,981,83,256,403,127,81,28,0,3
26099247100,26, Michigan,099, Macomb County,427,92,181,80,27,44,0,0,3
26099247201,26, Michigan,099, Macomb County,2529,112,879,471,222,513,290,27,15
26099247202,26, Michigan,099, Macomb County,2190,97,593,724,421,133,195,12,15
26099247301,26, Michigan,099, Macomb County,3198,60,758,767,572,610,325,37,69
26099247302,26, Michigan,099, Macomb County,1649,41,293,450,335,418,101,6,5
26099247400,26, Michigan,099, Macomb County,1940,20,610,438,312,282,233,18,27
26099247500,26, Michigan,099, Macomb County,1338,111,415,396,137,93,178,6,2
26099247601,26, Michigan,099, Macomb County,1315,127,469,388,117,157,53,4,0
26099247602,26, Michigan,099, Macomb County,3602,147,1107,888,558,552,232,89,29
26099250000,26, Michigan,099, Macomb County,1615,56,472,538,196,263,74,16,0
26099250100,26, Michigan,099, Macomb County,1542,150,445,395,186,277,80,5,4
26099250200,26, Michigan,099, Macomb County,1863,85,676,482,249,276,71,9,15
26099250300,26, Michigan,099, Macomb County,2662,133,1115,472,268,455,137,74,8
26099250400,26, Michigan,099, Macomb County,1023,36,292,273,150,210,50,6,6
26099250500,26, Michigan,099, Macomb County,1538,118,405,307,146,447,87,23,5
26099250600,26, Michigan,099, Macomb County,2063,84,572,656,236,249,183,75,8
26099250700,26, Michigan,099, Macomb County,2222,106,779,578,243,406,93,17,0
26099250800,26, Michigan,099, Macomb County,1991,141,737,487,175,358,83,10,0
26099250900,26, Michigan,099, Macomb County,1908,190,492,566,138,384,62,76,0
26099251000,26, Michigan,099, Macomb County,1381,124,283,487,190,222,46,10,19
26099251100,26, Michigan,099, Macomb County,1521,68,217,341,205,438,172,76,4
26099251200,26, Michigan,099, Macomb County,2815,88,797,618,386,465,357,78,26
26099251300,26, Michigan,099, Macomb County,1568,48,461,432,202,339,64,17,5
26099251400,26, Michigan,099, Macomb County,2252,66,734,543,447,334,107,21,0
26099251500,26, Michigan,099, Macomb County,1648,96,394,549,201,289,104,10,5
26099251600,26, Michigan,099, Macomb County,2334,180,687,578,299,453,90,37,10
26099251700,26, Michigan,099, Macomb County,2141,53,557,567,191,384,240,124,25
26099251800,26, Michigan,099, Macomb County,2988,111,768,911,310,518,321,18,31
26099251900,26, Michigan,099, Macomb County,2239,77,667,502,328,430,235,0,0
26099252000,26, Michigan,099, Macomb County,1797,81,466,464,212,395,172,1,6
26099252100,26, Michigan,099, Macomb County,1656,36,385,458,132,484,129,32,0
26099252200,26, Michigan,099, Macomb County,2407,96,381,593,260,802,168,100,7
26099254000,26, Michigan,099, Macomb County,1150,118,308,377,131,173,43,0,0
26099254100,26, Michigan,099, Macomb County,3416,276,1151,799,373,592,169,15,41
26099254200,26, Michigan,099, Macomb County,3206,209,882,958,427,493,212,8,17
26099254500,26, Michigan,099, Macomb County,2895,251,875,901,384,357,127,0,0
26099255000,26, Michigan,099, Macomb County,3379,341,986,1199,421,313,98,21,0
26099255100,26, Michigan,099, Macomb County,2524,379,1015,764,165,175,26,0,0
26099255200,26, Michigan,099, Macomb County,2701,149,906,760,434,370,82,0,0
26099255300,26, Michigan,099, Macomb County,2884,260,855,886,243,439,201,0,0
26099255400,26, Michigan,099, Macomb County,1843,218,615,540,258,146,51,0,15
26099255500,26, Michigan,099, Macomb County,1132,115,544,262,82,70,59,0,0
26099255600,26, Michigan,099, Macomb County,2350,460,816,454,143,397,20,60,0
26099255700,26, Michigan,099, Macomb County,1355,183,505,439,148,62,18,0,0
26099255800,26, Michigan,099, Macomb County,1790,195,707,605,107,126,33,17,0
26099255900,26, Michigan,099, Macomb County,1376,263,360,287,258,153,39,6,10
26099256000,26, Michigan,099, Macomb County,1607,111,568,427,150,283,68,0,0
26099256100,26, Michigan,099, Macomb County,1879,156,601,824,75,159,64,0,0
26099256200,26, Michigan,099, Macomb County,1116,99,489,309,97,90,32,0,0
26099256300,26, Michigan,099, Macomb County,1240,96,436,379,166,139,11,13,0
26099256400,26, Michigan,099, Macomb County,1062,83,333,308,149,165,24,0,0
26099256500,26, Michigan,099, Macomb County,1140,120,375,381,84,122,51,0,7
26099256600,26, Michigan,099, Macomb County,2209,177,876,572,298,132,144,10,0
26099256700,26, Michigan,099, Macomb County,1427,261,594,277,128,130,29,0,8
26099256800,26, Michigan,099, Macomb County,1080,204,427,211,87,127,14,10,0
26099258000,26, Michigan,099, Macomb County,1963,207,700,440,176,152,269,8,11
26099258100,26, Michigan,099, Macomb County,2599,184,968,812,247,317,46,9,16
26099258200,26, Michigan,099, Macomb County,1895,285,578,648,85,227,64,8,0
26099258300,26, Michigan,099, Macomb County,1967,349,691,450,147,199,73,58,0
26099258400,26, Michigan,099, Macomb County,3680,600,1336,1154,412,97,73,8,0
26099258500,26, Michigan,099, Macomb County,1394,130,529,337,126,161,105,0,6
26099258600,26, Michigan,099, Macomb County,2707,206,887,973,162,272,194,13,0
26099258700,26, Michigan,099, Macomb County,1787,248,569,562,155,137,94,22,0
26099258800,26, Michigan,099, Macomb County,2896,309,822,931,213,509,112,0,0
26099258900,26, Michigan,099, Macomb County,2100,450,923,382,182,55,108,0,0
26099260000,26, Michigan,099, Macomb County,2394,136,822,620,307,341,132,10,26
26099260100,26, Michigan,099, Macomb County,2193,83,975,512,261,227,117,18,0
26099260200,26, Michigan,099, Macomb County,1651,142,366,544,156,268,154,11,10
26099260300,26, Michigan,099, Macomb County,2439,221,809,577,149,367,271,35,10
26099260400,26, Michigan,099, Macomb County,3277,248,899,614,504,578,178,198,58
26099260600,26, Michigan,099, Macomb County,1781,339,616,341,231,171,38,45,0
26099260700,26, Michigan,099, Macomb County,2352,266,578,721,240,357,137,29,24
26099260800,26, Michigan,099, Macomb County,1894,375,493,299,281,281,128,29,8
26099260900,26, Michigan,099, Macomb County,3560,480,971,758,231,777,250,70,23
26099261000,26, Michigan,099, Macomb County,3355,451,846,752,303,598,284,121,0
26099261100,26, Michigan,099, Macomb County,3956,524,1093,837,387,627,455,0,33
26099261200,26, Michigan,099, Macomb County,2034,258,618,573,192,266,103,0,24
26099261300,26, Michigan,099, Macomb County,2045,263,659,489,207,283,109,12,23
26099261400,26, Michigan,099, Macomb County,2058,78,726,446,288,378,126,0,16
26099261500,26, Michigan,099, Macomb County,2527,127,935,560,211,481,127,38,48
26099261601,26, Michigan,099, Macomb County,992,130,356,181,99,135,86,5,0
26099261700,26, Michigan,099, Macomb County,2020,130,837,651,127,211,64,0,0
26099261800,26, Michigan,099, Macomb County,2220,165,628,649,203,479,76,9,11
26099261900,26, Michigan,099, Macomb County,2184,277,633,566,394,211,81,15,7
26099262000,26, Michigan,099, Macomb County,2467,252,725,651,222,467,110,4,36
26099262100,26, Michigan,099, Macomb County,712,114,258,219,19,71,20,0,11
26099262200,26, Michigan,099, Macomb County,3581,335,930,996,349,616,216,139,0
26099262300,26, Michigan,099, Macomb County,3027,475,831,589,377,510,230,7,8
26099262400,26, Michigan,099, Macomb County,2271,486,529,524,131,358,103,134,6
26099262500,26, Michigan,099, Macomb County,3606,499,1121,793,308,570,116,180,19
26099262600,26, Michigan,099, Macomb County,1819,248,616,407,179,282,87,0,0
26099262700,26, Michigan,099, Macomb County,3868,566,1150,986,298,567,208,66,27
26099262800,26, Michigan,099, Macomb County,1646,138,598,358,215,255,45,0,37
26099262900,26, Michigan,099, Macomb County,2980,572,1051,960,309,83,5,0,0
26099263200,26, Michigan,099, Macomb County,1579,259,598,393,250,52,27,0,0
26099263400,26, Michigan,099, Macomb County,2714,638,766,601,254,314,58,15,68
26099263500,26, Michigan,099, Macomb County,3108,519,1217,639,307,256,129,41,0
26099263600,26, Michigan,099, Macomb County,3600,768,1148,751,260,599,74,0,0
26099263700,26, Michigan,099, Macomb County,2737,285,1216,663,184,308,65,13,3
26099263800,26, Michigan,099, Macomb County,1577,326,574,406,202,55,5,0,9
26099263900,26, Michigan,099, Macomb County,2304,543,1033,533,44,151,0,0,0
26099264000,26, Michigan,099, Macomb County,1349,180,559,454,70,33,17,9,27
26099264200,26, Michigan,099, Macomb County,3244,521,1543,777,95,260,48,0,0
26099267600,26, Michigan,099, Macomb County,1067,108,237,347,87,218,69,1,0
26099268000,26, Michigan,099, Macomb County,4048,586,1069,1122,730,400,141,0,0
26099268100,26, Michigan,099, Macomb County,1934,215,574,537,111,242,180,75,0
26099268200,26, Michigan,099, Macomb County,2965,78,926,874,418,496,125,16,32
26099268300,26, Michigan,099, Macomb County,1556,513,500,280,195,68,0,0,0
26099268400,26, Michigan,099, Macomb County,2270,415,1095,579,121,60,0,0,0
26099980000,26, Michigan,099, Macomb County,0,0,0,0,0,0,0,0,0
26099980100,26, Michigan,099, Macomb County,0,0,0,0,0,0,0,0,0
26099982001,26, Michigan,099, Macomb County,0,0,0,0,0,0,0,0,0
26099982002,26, Michigan,099, Macomb County,0,0,0,0,0,0,0,0,0
26099982100,26, Michigan,099, Macomb County,0,0,0,0,0,0,0,0,0
26099982200,26, Michigan,099, Macomb County,34,11,12,0,11,0,0,0,0
26099982300,26, Michigan,099, Macomb County,53,18,15,20,0,0,0,0,0
26099990100,26, Michigan,099, Macomb County,0,0,0,0,0,0,0,0,0
26143970100,26, Michigan,143, Roscommon County,1486,162,643,341,196,83,58,3,0
26143970200,26, Michigan,143, Roscommon County,1301,261,503,346,99,63,21,5,3
26143970300,26, Michigan,143, Roscommon County,2193,126,583,605,360,282,138,90,9
26143970401,26, Michigan,143, Roscommon County,1190,25,188,225,209,278,153,86,26
26143970402,26, Michigan,143, Roscommon County,560,14,231,110,60,46,88,11,0
26143970500,26, Michigan,143, Roscommon County,869,51,288,276,106,114,31,3,0
26143970600,26, Michigan,143, Roscommon County,1976,156,674,467,207,293,163,9,7
26143970700,26, Michigan,143, Roscommon County,1852,157,614,520,190,250,70,45,6
26143971001,26, Michigan,143, Roscommon County,1178,214,488,193,111,121,33,6,12
26143971002,26, Michigan,143, Roscommon County,1057,127,307,226,187,121,6,75,8
26143971003,26, Michigan,143, Roscommon County,1184,55,320,515,131,97,47,19,0
26143971100,26, Michigan,143, Roscommon County,1750,172,728,459,198,100,79,14,0
26143971200,26, Michigan,143, Roscommon County,2312,241,819,744,180,135,72,121,0
26047970100,26, Michigan,047, Emmet County,1525,141,512,411,104,193,116,32,16
26047970201,26, Michigan,047, Emmet County,1714,107,543,514,188,297,56,7,2
26047970202,26, Michigan,047, Emmet County,2304,182,822,562,268,330,119,7,14
26047970301,26, Michigan,047, Emmet County,2205,85,496,474,198,516,289,91,56
26047970302,26, Michigan,047, Emmet County,1342,26,217,363,95,346,256,31,8
26047970400,26, Michigan,047, Emmet County,2426,73,508,482,215,719,318,89,22
26047970500,26, Michigan,047, Emmet County,3253,131,1095,592,418,687,246,72,12
26047970600,26, Michigan,047, Emmet County,4487,147,1169,848,458,1017,644,150,54
26047970700,26, Michigan,047, Emmet County,2605,64,493,521,253,695,409,133,37
26047970800,26, Michigan,047, Emmet County,3125,156,530,717,344,739,463,82,94
26047990000,26, Michigan,047, Emmet County,0,0,0,0,0,0,0,0,0
26091060100,26, Michigan,091, Lenawee County,2610,146,935,643,287,376,185,27,11
26091060301,26, Michigan,091, Lenawee County,3485,113,933,1063,388,649,334,0,5
26091060302,26, Michigan,091, Lenawee County,2968,89,839,901,375,457,256,34,17
26091060401,26, Michigan,091, Lenawee County,2589,117,885,720,206,563,96,2,0
26091060402,26, Michigan,091, Lenawee County,2287,142,738,374,200,555,221,37,20
26091060500,26, Michigan,091, Lenawee County,2403,213,1064,492,294,236,85,7,12
26091060600,26, Michigan,091, Lenawee County,4459,282,1514,819,284,781,631,124,24
26091060701,26, Michigan,091, Lenawee County,2173,267,573,500,269,429,104,17,14
26091060702,26, Michigan,091, Lenawee County,2901,498,752,475,451,530,195,0,0
26091060800,26, Michigan,091, Lenawee County,2399,143,1047,509,265,275,83,23,54
26091061200,26, Michigan,091, Lenawee County,1273,84,475,263,150,247,47,7,0
26091061301,26, Michigan,091, Lenawee County,2421,375,803,461,372,165,232,0,13
26091061302,26, Michigan,091, Lenawee County,1819,313,638,341,141,229,98,15,44
26091061400,26, Michigan,091, Lenawee County,2625,193,1144,444,245,281,235,14,69
26091061500,26, Michigan,091, Lenawee County,3044,268,1017,690,237,538,250,26,18
26091061600,26, Michigan,091, Lenawee County,2641,682,969,585,85,191,129,0,0
26091061701,26, Michigan,091, Lenawee County,3918,639,1719,881,213,207,208,15,36
26091061702,26, Michigan,091, Lenawee County,3357,143,1506,827,233,490,151,7,0
26091061800,26, Michigan,091, Lenawee County,2758,380,1203,608,190,234,130,8,5
26091061900,26, Michigan,091, Lenawee County,3001,382,1304,767,205,226,93,19,5
26091062000,26, Michigan,091, Lenawee County,1998,136,903,405,235,244,65,10,0
26091062100,26, Michigan,091, Lenawee County,2871,123,1021,838,308,373,171,34,3
26091062200,26, Michigan,091, Lenawee County,1776,107,642,572,250,136,36,25,8
26091062300,26, Michigan,091, Lenawee County,3838,235,996,917,468,803,312,83,24
26091062400,26, Michigan,091, Lenawee County,3874,94,1211,831,595,796,288,38,21
26081000100,26, Michigan,081, Kent County,1637,85,369,379,84,585,105,11,19
26081000200,26, Michigan,081, Kent County,1606,138,486,380,124,372,92,11,3
26081000300,26, Michigan,081, Kent County,3947,128,625,801,561,1286,421,80,45
26081000400,26, Michigan,081, Kent County,2261,71,413,513,184,767,247,56,10
26081000500,26, Michigan,081, Kent County,2954,71,756,560,260,834,370,66,37
26081000600,26, Michigan,081, Kent County,3377,101,725,679,419,1017,298,87,51
26081000700,26, Michigan,081, Kent County,2387,96,961,521,70,565,124,31,19
26081000800,26, Michigan,081, Kent County,1660,498,453,247,9,398,55,0,0
26081000900,26, Michigan,081, Kent County,2081,151,602,538,210,403,130,40,7
26081001000,26, Michigan,081, Kent County,2916,167,877,568,296,799,171,4,34
26081001102,26, Michigan,081, Kent County,2762,71,665,642,155,728,403,62,36
26081001103,26, Michigan,081, Kent County,2939,257,614,638,227,949,215,18,21
26081001104,26, Michigan,081, Kent County,1668,356,608,331,144,155,74,0,0
26081001200,26, Michigan,081, Kent County,2245,96,496,518,220,672,225,8,10
26081001300,26, Michigan,081, Kent County,1909,235,566,619,75,295,57,62,0
26081001400,26, Michigan,081, Kent County,1743,27,166,284,142,648,348,92,36
26081001500,26, Michigan,081, Kent County,2123,135,645,614,161,384,144,0,40
26081001600,26, Michigan,081, Kent County,3255,548,934,718,236,549,224,46,0
26081001700,26, Michigan,081, Kent County,3314,297,483,658,264,1239,322,16,35
26081001801,26, Michigan,081, Kent County,3110,142,703,582,276,962,336,71,38
26081001802,26, Michigan,081, Kent County,1425,47,427,269,133,365,116,31,37
26081001900,26, Michigan,081, Kent County,3523,37,816,1184,258,937,183,82,26
26081002000,26, Michigan,081, Kent County,2152,139,470,357,112,651,242,103,78
26081002100,26, Michigan,081, Kent County,2211,232,265,371,155,773,307,67,41
26081002200,26, Michigan,081, Kent County,3773,82,677,639,221,1343,596,179,36
26081002300,26, Michigan,081, Kent County,2741,99,370,338,200,1118,403,126,87
26081002400,26, Michigan,081, Kent County,1637,105,101,137,109,705,287,111,82
26081002500,26, Michigan,081, Kent County,3535,21,367,758,59,1586,529,151,64
26081002600,26, Michigan,081, Kent County,1914,881,307,267,118,181,89,55,16
26081002700,26, Michigan,081, Kent County,1955,232,489,224,159,704,110,13,24
26081002800,26, Michigan,081, Kent County,983,184,432,223,48,78,0,0,18
26081002900,26, Michigan,081, Kent County,1179,91,95,244,137,431,147,11,23
26081003000,26, Michigan,081, Kent County,1147,156,233,138,106,306,142,16,50
26081003100,26, Michigan,081, Kent County,1868,281,440,459,96,422,138,32,0
26081003200,26, Michigan,081, Kent County,3100,525,1219,500,253,460,137,6,0
26081003300,26, Michigan,081, Kent County,2754,133,469,437,146,809,532,101,127
26081003400,26, Michigan,081, Kent County,3711,53,616,598,265,1306,624,191,58
26081003500,26, Michigan,081, Kent County,3559,439,985,955,260,652,210,49,9
26081003600,26, Michigan,081, Kent County,1188,303,416,215,114,105,27,0,8
26081003700,26, Michigan,081, Kent County,2684,620,852,644,201,251,84,7,25
26081003800,26, Michigan,081, Kent County,2602,1370,618,326,89,184,12,3,0
26081003900,26, Michigan,081, Kent County,1837,763,635,293,44,38,27,37,0
26081004000,26, Michigan,081, Kent County,2219,1164,589,295,58,51,62,0,0
26081004100,26, Michigan,081, Kent County,3717,303,677,601,415,1025,457,68,171
26081004200,26, Michigan,081, Kent County,2873,115,431,632,464,815,300,22,94
26081004300,26, Michigan,081, Kent County,2971,125,448,672,180,998,401,67,80
26081004400,26, Michigan,081, Kent County,3755,102,583,812,300,958,722,172,106
26081004501,26, Michigan,081, Kent County,3218,191,880,475,408,794,426,0,44
26081004502,26, Michigan,081, Kent County,2687,459,379,570,301,587,305,39,47
26081004600,26, Michigan,081, Kent County,3655,586,1165,947,124,652,131,14,36
26081010101,26, Michigan,081, Kent County,4168,277,1631,853,616,550,180,44,17
26081010102,26, Michigan,081, Kent County,1736,217,694,343,126,238,89,19,10
26081010200,26, Michigan,081, Kent County,3018,242,1205,823,395,230,108,0,15
26081010301,26, Michigan,081, Kent County,3661,527,1382,901,259,395,171,2,24
26081010302,26, Michigan,081, Kent County,4148,190,1321,1212,538,546,297,0,44
26081010401,26, Michigan,081, Kent County,3460,363,1011,877,338,583,274,5,9
26081010402,26, Michigan,081, Kent County,2828,118,1061,736,396,334,158,14,11
26081010601,26, Michigan,081, Kent County,2885,78,978,599,375,554,223,78,0
26081010602,26, Michigan,081, Kent County,5654,102,1543,890,611,1764,554,77,113
26081010700,26, Michigan,081, Kent County,3707,259,641,839,401,1064,451,25,27
26081010802,26, Michigan,081, Kent County,4302,256,1569,1169,339,564,362,32,11
26081010803,26, Michigan,081, Kent County,4616,183,839,910,551,1401,631,85,16
26081010804,26, Michigan,081, Kent County,1550,73,336,297,328,322,194,0,0
26081010902,26, Michigan,081, Kent County,3039,122,648,946,450,631,214,15,13
26081010903,26, Michigan,081, Kent County,4925,78,587,931,263,1610,1186,209,61
26081010904,26, Michigan,081, Kent County,4902,115,662,1230,346,1467,561,366,155
26081011001,26, Michigan,081, Kent County,3137,151,634,827,245,849,329,55,47
26081011002,26, Michigan,081, Kent County,3133,113,693,470,323,890,505,82,57
26081011101,26, Michigan,081, Kent County,3020,71,867,1031,239,623,182,0,7
26081011102,26, Michigan,081, Kent County,3655,160,738,650,385,1144,467,43,68
26081011200,26, Michigan,081, Kent County,3133,137,1063,944,260,487,172,60,10
26081011301,26, Michigan,081, Kent County,3189,79,939,753,472,664,223,28,31
26081011302,26, Michigan,081, Kent County,4808,169,901,1032,480,1460,478,166,122
26081011401,26, Michigan,081, Kent County,1536,128,505,324,141,253,130,12,43
26081011403,26, Michigan,081, Kent County,2253,141,581,430,450,478,118,45,10
26081011405,26, Michigan,081, Kent County,2336,274,523,447,311,510,243,24,4
26081011406,26, Michigan,081, Kent County,3479,189,1287,1090,227,515,129,42,0
